sale_date,store,region,product,category,unit_price,quantity,total_sales
2023-01-22,Store E,West,Headphones,Accessories,75.00,7,525.00
2023-07-15,Store C,South,Monitor,Electronics,180.00,11,1980.00
2024-01-13,Store D,West,Smartphone,Electronics,700.00,11,7700.00
2024-02-19,Store B,West,Keyboard,Accessories,40.00,9,360.00
2024-02-26,Store B,North,Headphones,Accessories,75.00,6,450.00
2023-08-26,Store E,North,Laptop,Electronics,900.00,4,3600.00
2023-09-21,Store B,North,Mouse,Accessories,25.00,7,175.00
2023-01-10,Store C,West,Tablet,Electronics,300.00,7,2100.00
2023-09-30,Store B,South,Monitor,Electronics,180.00,1,180.00
2023-07-16,Store E,East,Tablet,Electronics,300.00,6,1800.00
2024-05-12,Store D,South,Headphones,Accessories,75.00,8,600.00
2023-02-28,Store B,South,Laptop,Electronics,900.00,13,11700.00
2023-05-08,Store B,South,Laptop,Electronics,900.00,2,1800.00
2023-09-29,Store C,South,Monitor,Electronics,180.00,8,1440.00
2024-08-27,Store E,South,Keyboard,Accessories,40.00,14,560.00
2023-09-02,Store E,East,Headphones,Accessories,75.00,14,1050.00
2024-08-17,Store E,North,Mouse,Accessories,25.00,4,100.00
2024-06-22,Store D,East,Keyboard,Accessories,40.00,9,360.00
2024-01-18,Store A,West,Mouse,Accessories,25.00,6,150.00
2023-03-20,Store B,West,Tablet,Electronics,300.00,2,600.00
2024-03-28,Store B,West,Smartphone,Electronics,700.00,4,2800.00
2024-03-16,Store B,West,Tablet,Electronics,300.00,4,1200.00
2023-02-06,Store A,West,Laptop,Electronics,900.00,10,9000.00
2024-08-01,Store E,South,Smartphone,Electronics,700.00,9,6300.00
2024-02-28,Store E,West,Keyboard,Accessories,40.00,14,560.00
2024-08-03,Store A,East,Smartphone,Electronics,700.00,5,3500.00
2024-09-06,Store B,South,Smartphone,Electronics,700.00,1,700.00
2023-08-11,Store D,South,Mouse,Accessories,25.00,1,25.00
2023-06-11,Store E,South,Smartphone,Electronics,700.00,13,9100.00
2023-04-29,Store A,North,Tablet,Electronics,300.00,5,1500.00
2023-04-15,Store C,East,Mouse,Accessories,25.00,12,300.00
2023-01-25,Store E,South,Monitor,Electronics,180.00,11,1980.00
2023-12-06,Store A,North,Headphones,Accessories,75.00,6,450.00
2023-08-03,Store E,West,Keyboard,Accessories,40.00,14,560.00
2023-09-05,Store C,South,Laptop,Electronics,900.00,12,10800.00
2023-12-30,Store D,East,Keyboard,Accessories,40.00,3,120.00
2023-11-11,Store E,South,Keyboard,Accessories,40.00,11,440.00
2023-12-28,Store B,East,Smartphone,Electronics,700.00,6,4200.00
2023-05-12,Store A,East,Smartphone,Electronics,700.00,1,700.00
2023-10-09,Store B,South,Headphones,Accessories,75.00,11,825.00
2023-05-13,Store C,East,Tablet,Electronics,300.00,1,300.00
2024-12-26,Store B,South,Laptop,Electronics,900.00,7,6300.00
2023-03-31,Store A,South,Tablet,Electronics,300.00,6,1800.00
2024-08-04,Store C,North,Monitor,Electronics,180.00,8,1440.00
2024-10-26,Store E,South,Mouse,Accessories,25.00,7,175.00
2023-10-09,Store B,North,Smartphone,Electronics,700.00,8,5600.00
2024-08-17,Store E,East,Tablet,Electronics,300.00,1,300.00
2023-11-09,Store D,South,Laptop,Electronics,900.00,1,900.00
2024-01-15,Store C,West,Laptop,Electronics,900.00,2,1800.00
2024-06-03,Store E,East,Tablet,Electronics,300.00,12,3600.00
2024-05-17,Store D,North,Tablet,Electronics,300.00,12,3600.00
2023-12-19,Store B,North,Monitor,Electronics,180.00,7,1260.00
2024-11-16,Store E,West,Mouse,Accessories,25.00,2,50.00
2023-04-13,Store E,North,Monitor,Electronics,180.00,11,1980.00
2024-04-09,Store E,South,Laptop,Electronics,900.00,4,3600.00
2023-02-20,Store B,East,Monitor,Electronics,180.00,7,1260.00
2023-03-31,Store E,West,Laptop,Electronics,900.00,12,10800.00
2023-07-11,Store E,West,Laptop,Electronics,900.00,11,9900.00
2023-10-08,Store C,South,Laptop,Electronics,900.00,10,9000.00
2024-01-31,Store D,South,Smartphone,Electronics,700.00,12,8400.00
2023-07-08,Store E,South,Laptop,Electronics,900.00,13,11700.00
2023-05-15,Store B,West,Monitor,Electronics,180.00,1,180.00
2023-03-22,Store E,North,Keyboard,Accessories,40.00,11,440.00
2024-01-10,Store A,North,Laptop,Electronics,900.00,13,11700.00
2024-12-28,Store A,South,Smartphone,Electronics,700.00,12,8400.00
2023-01-20,Store B,North,Monitor,Electronics,180.00,10,1800.00
2023-09-16,Store B,West,Tablet,Electronics,300.00,3,900.00
2023-02-27,Store D,West,Tablet,Electronics,300.00,11,3300.00
2024-10-14,Store A,West,Tablet,Electronics,300.00,13,3900.00
2023-01-11,Store A,South,Tablet,Electronics,300.00,2,600.00
2023-06-03,Store E,South,Headphones,Accessories,75.00,10,750.00
2024-01-01,Store D,South,Mouse,Accessories,25.00,7,175.00
2023-10-24,Store B,West,Tablet,Electronics,300.00,12,3600.00
2024-05-25,Store D,South,Headphones,Accessories,75.00,10,750.00
2024-11-07,Store B,South,Keyboard,Accessories,40.00,11,440.00
2023-10-16,Store A,East,Tablet,Electronics,300.00,3,900.00
2024-06-15,Store A,East,Laptop,Electronics,900.00,14,12600.00
2024-06-07,Store C,West,Laptop,Electronics,900.00,3,2700.00
2024-12-15,Store D,West,Smartphone,Electronics,700.00,2,1400.00
2023-04-24,Store B,East,Monitor,Electronics,180.00,6,1080.00
2023-04-05,Store E,East,Monitor,Electronics,180.00,13,2340.00
2023-08-18,Store A,East,Tablet,Electronics,300.00,6,1800.00
2024-05-03,Store B,East,Headphones,Accessories,75.00,3,225.00
2024-02-24,Store C,South,Mouse,Accessories,25.00,7,175.00
2024-03-19,Store D,West,Laptop,Electronics,900.00,1,900.00
2023-07-01,Store D,South,Monitor,Electronics,180.00,6,1080.00
2024-06-21,Store A,East,Mouse,Accessories,25.00,3,75.00
2023-09-13,Store C,South,Laptop,Electronics,900.00,8,7200.00
2023-04-28,Store C,North,Monitor,Electronics,180.00,14,2520.00
2023-11-03,Store D,West,Keyboard,Accessories,40.00,2,80.00
2023-09-04,Store C,South,Mouse,Accessories,25.00,8,200.00
2023-03-11,Store E,North,Monitor,Electronics,180.00,11,1980.00
2023-03-04,Store B,North,Laptop,Electronics,900.00,6,5400.00
2024-11-27,Store E,South,Tablet,Electronics,300.00,9,2700.00
2023-02-23,Store E,North,Headphones,Accessories,75.00,8,600.00
2024-12-22,Store C,South,Headphones,Accessories,75.00,6,450.00
2023-01-20,Store B,East,Monitor,Electronics,180.00,11,1980.00
2024-04-15,Store E,North,Tablet,Electronics,300.00,12,3600.00
2024-10-09,Store E,East,Monitor,Electronics,180.00,9,1620.00
2023-05-18,Store B,East,Monitor,Electronics,180.00,6,1080.00
2024-08-02,Store A,South,Mouse,Accessories,25.00,7,175.00
2023-02-12,Store C,North,Smartphone,Electronics,700.00,9,6300.00
2023-01-27,Store A,South,Monitor,Electronics,180.00,8,1440.00
2024-12-09,Store D,South,Laptop,Electronics,900.00,8,7200.00
2023-12-05,Store C,North,Tablet,Electronics,300.00,13,3900.00
2023-10-08,Store D,West,Keyboard,Accessories,40.00,6,240.00
2023-09-17,Store B,North,Tablet,Electronics,300.00,7,2100.00
2023-04-14,Store B,East,Mouse,Accessories,25.00,12,300.00
2024-07-11,Store D,West,Laptop,Electronics,900.00,1,900.00
2023-08-23,Store A,West,Keyboard,Accessories,40.00,14,560.00
2024-10-09,Store B,West,Monitor,Electronics,180.00,12,2160.00
2023-11-29,Store D,South,Headphones,Accessories,75.00,10,750.00
2024-12-14,Store D,North,Laptop,Electronics,900.00,14,12600.00
2024-03-05,Store B,West,Monitor,Electronics,180.00,14,2520.00
2024-10-14,Store B,East,Mouse,Accessories,25.00,6,150.00
2024-02-12,Store A,West,Smartphone,Electronics,700.00,7,4900.00
2024-03-21,Store E,North,Laptop,Electronics,900.00,3,2700.00
2024-04-08,Store A,West,Monitor,Electronics,180.00,7,1260.00
2024-09-06,Store D,West,Headphones,Accessories,75.00,9,675.00
2024-08-31,Store E,West,Smartphone,Electronics,700.00,6,4200.00
2024-05-04,Store D,West,Tablet,Electronics,300.00,1,300.00
2024-06-23,Store D,North,Tablet,Electronics,300.00,5,1500.00
2024-05-30,Store E,West,Mouse,Accessories,25.00,7,175.00
2024-05-20,Store C,South,Tablet,Electronics,300.00,8,2400.00
2023-11-07,Store E,South,Smartphone,Electronics,700.00,6,4200.00
2024-03-18,Store D,East,Smartphone,Electronics,700.00,2,1400.00
2023-06-03,Store E,North,Laptop,Electronics,900.00,6,5400.00
2024-02-07,Store C,West,Headphones,Accessories,75.00,11,825.00
2024-02-01,Store A,South,Mouse,Accessories,25.00,10,250.00
2024-02-13,Store D,North,Smartphone,Electronics,700.00,12,8400.00
2024-06-20,Store D,West,Tablet,Electronics,300.00,4,1200.00
2024-10-20,Store A,North,Tablet,Electronics,300.00,10,3000.00
2023-01-13,Store D,South,Tablet,Electronics,300.00,9,2700.00
2024-01-12,Store C,North,Laptop,Electronics,900.00,14,12600.00
2023-12-17,Store C,North,Monitor,Electronics,180.00,1,180.00
2024-12-21,Store B,West,Mouse,Accessories,25.00,6,150.00
2024-01-03,Store A,South,Tablet,Electronics,300.00,5,1500.00
2023-02-13,Store D,East,Monitor,Electronics,180.00,3,540.00
2024-03-01,Store B,East,Monitor,Electronics,180.00,5,900.00
2023-02-08,Store A,South,Smartphone,Electronics,700.00,8,5600.00
2023-02-08,Store A,North,Headphones,Accessories,75.00,2,150.00
2023-09-08,Store D,West,Smartphone,Electronics,700.00,12,8400.00
2024-07-12,Store E,North,Keyboard,Accessories,40.00,2,80.00
2024-04-17,Store E,North,Laptop,Electronics,900.00,10,9000.00
2024-04-03,Store C,East,Keyboard,Accessories,40.00,8,320.00
2023-03-11,Store B,North,Laptop,Electronics,900.00,10,9000.00
2023-05-18,Store E,West,Headphones,Accessories,75.00,5,375.00
2023-11-13,Store E,North,Headphones,Accessories,75.00,7,525.00
2023-09-14,Store A,North,Keyboard,Accessories,40.00,4,160.00
2023-09-17,Store E,West,Headphones,Accessories,75.00,7,525.00
2024-11-30,Store C,East,Mouse,Accessories,25.00,13,325.00
2023-05-10,Store E,South,Laptop,Electronics,900.00,12,10800.00
2023-12-05,Store B,North,Smartphone,Electronics,700.00,8,5600.00
2023-11-10,Store C,East,Keyboard,Accessories,40.00,13,520.00
2023-04-24,Store E,South,Laptop,Electronics,900.00,11,9900.00
2023-08-30,Store D,South,Laptop,Electronics,900.00,3,2700.00
2024-04-16,Store D,South,Laptop,Electronics,900.00,10,9000.00
2023-04-02,Store B,North,Headphones,Accessories,75.00,11,825.00
2023-07-18,Store D,West,Monitor,Electronics,180.00,4,720.00
2024-01-20,Store B,East,Headphones,Accessories,75.00,10,750.00
2023-08-06,Store D,West,Mouse,Accessories,25.00,4,100.00
2023-07-08,Store B,West,Keyboard,Accessories,40.00,8,320.00
2024-10-05,Store A,East,Tablet,Electronics,300.00,2,600.00
2024-06-14,Store E,South,Monitor,Electronics,180.00,4,720.00
2023-09-15,Store B,West,Monitor,Electronics,180.00,14,2520.00
2023-10-09,Store A,West,Mouse,Accessories,25.00,8,200.00
2024-04-10,Store B,South,Monitor,Electronics,180.00,12,2160.00
2024-11-28,Store A,East,Headphones,Accessories,75.00,12,900.00
2024-10-19,Store A,East,Tablet,Electronics,300.00,5,1500.00
2023-06-14,Store C,North,Monitor,Electronics,180.00,2,360.00
2023-07-31,Store B,South,Laptop,Electronics,900.00,14,12600.00
2023-12-25,Store E,South,Keyboard,Accessories,40.00,12,480.00
2023-09-16,Store E,South,Keyboard,Accessories,40.00,8,320.00
2024-12-20,Store E,East,Monitor,Electronics,180.00,10,1800.00
2024-05-22,Store E,West,Mouse,Accessories,25.00,2,50.00
2023-08-23,Store E,East,Mouse,Accessories,25.00,3,75.00
2023-11-12,Store E,North,Laptop,Electronics,900.00,5,4500.00
2024-03-25,Store A,West,Monitor,Electronics,180.00,7,1260.00
2023-10-08,Store E,West,Headphones,Accessories,75.00,13,975.00
2023-04-30,Store D,East,Smartphone,Electronics,700.00,9,6300.00
2024-03-29,Store D,East,Monitor,Electronics,180.00,8,1440.00
2024-06-18,Store B,West,Mouse,Accessories,25.00,11,275.00
2023-07-10,Store C,East,Keyboard,Accessories,40.00,13,520.00
2023-11-19,Store D,South,Keyboard,Accessories,40.00,14,560.00
2023-03-06,Store E,West,Smartphone,Electronics,700.00,8,5600.00
2023-01-06,Store B,West,Smartphone,Electronics,700.00,4,2800.00
2024-03-24,Store C,North,Headphones,Accessories,75.00,9,675.00
2023-01-04,Store B,South,Smartphone,Electronics,700.00,11,7700.00
2024-09-14,Store A,East,Keyboard,Accessories,40.00,7,280.00
2023-04-18,Store A,West,Smartphone,Electronics,700.00,9,6300.00
2023-03-25,Store E,North,Keyboard,Accessories,40.00,13,520.00
2024-09-28,Store A,East,Laptop,Electronics,900.00,5,4500.00
2023-10-21,Store B,West,Headphones,Accessories,75.00,9,675.00
2023-09-05,Store D,North,Laptop,Electronics,900.00,5,4500.00
2024-09-29,Store B,North,Monitor,Electronics,180.00,11,1980.00
2024-12-22,Store D,South,Headphones,Accessories,75.00,6,450.00
2024-07-13,Store C,North,Mouse,Accessories,25.00,13,325.00
2023-08-22,Store C,East,Laptop,Electronics,900.00,8,7200.00
2023-01-04,Store E,South,Mouse,Accessories,25.00,6,150.00
2024-09-03,Store C,South,Mouse,Accessories,25.00,6,150.00
2024-02-10,Store A,South,Smartphone,Electronics,700.00,8,5600.00
2024-03-23,Store E,North,Mouse,Accessories,25.00,10,250.00
2024-12-28,Store B,East,Tablet,Electronics,300.00,9,2700.00
2024-06-30,Store C,North,Laptop,Electronics,900.00,4,3600.00
2023-08-07,Store A,East,Smartphone,Electronics,700.00,8,5600.00
2023-06-02,Store B,South,Laptop,Electronics,900.00,12,10800.00
2023-12-22,Store E,South,Headphones,Accessories,75.00,8,600.00
2024-07-17,Store A,North,Mouse,Accessories,25.00,7,175.00
2024-04-19,Store D,South,Tablet,Electronics,300.00,1,300.00
2023-02-09,Store A,West,Tablet,Electronics,300.00,3,900.00
2024-05-16,Store B,East,Headphones,Accessories,75.00,13,975.00
2024-06-13,Store A,South,Laptop,Electronics,900.00,6,5400.00
2023-07-24,Store B,West,Headphones,Accessories,75.00,4,300.00
2024-08-10,Store E,North,Smartphone,Electronics,700.00,8,5600.00
2023-09-03,Store B,South,Smartphone,Electronics,700.00,6,4200.00
2023-01-13,Store E,South,Mouse,Accessories,25.00,13,325.00
2023-05-15,Store A,West,Headphones,Accessories,75.00,12,900.00
2024-02-03,Store E,East,Monitor,Electronics,180.00,14,2520.00
2024-05-07,Store C,West,Mouse,Accessories,25.00,12,300.00
2024-03-13,Store B,West,Mouse,Accessories,25.00,8,200.00
2023-02-02,Store B,West,Mouse,Accessories,25.00,3,75.00
2023-11-26,Store E,East,Tablet,Electronics,300.00,6,1800.00
2023-12-05,Store B,North,Mouse,Accessories,25.00,10,250.00
2024-04-19,Store B,West,Monitor,Electronics,180.00,1,180.00
2023-02-06,Store C,West,Mouse,Accessories,25.00,3,75.00
2024-12-24,Store B,South,Headphones,Accessories,75.00,4,300.00
2023-12-23,Store D,West,Keyboard,Accessories,40.00,5,200.00
2023-02-21,Store D,East,Keyboard,Accessories,40.00,9,360.00
2024-09-09,Store D,East,Monitor,Electronics,180.00,14,2520.00
2023-04-22,Store C,South,Smartphone,Electronics,700.00,7,4900.00
2024-09-18,Store D,East,Smartphone,Electronics,700.00,11,7700.00
2024-07-04,Store B,South,Tablet,Electronics,300.00,2,600.00
2023-05-16,Store D,South,Tablet,Electronics,300.00,14,4200.00
2024-12-03,Store C,East,Headphones,Accessories,75.00,5,375.00
2024-10-31,Store A,South,Smartphone,Electronics,700.00,4,2800.00
2024-04-08,Store C,South,Headphones,Accessories,75.00,9,675.00
2024-10-27,Store C,North,Laptop,Electronics,900.00,5,4500.00
2023-11-09,Store B,East,Monitor,Electronics,180.00,2,360.00
2023-09-03,Store A,South,Monitor,Electronics,180.00,5,900.00
2023-03-10,Store E,North,Monitor,Electronics,180.00,10,1800.00
2024-05-28,Store C,East,Keyboard,Accessories,40.00,3,120.00
2024-04-12,Store E,South,Monitor,Electronics,180.00,2,360.00
2023-01-17,Store B,West,Keyboard,Accessories,40.00,2,80.00
2023-11-13,Store E,East,Laptop,Electronics,900.00,3,2700.00
2023-10-02,Store B,South,Keyboard,Accessories,40.00,6,240.00
2023-10-30,Store B,North,Tablet,Electronics,300.00,5,1500.00
2023-04-08,Store D,North,Headphones,Accessories,75.00,5,375.00
2023-09-18,Store C,East,Monitor,Electronics,180.00,10,1800.00
2023-01-10,Store D,South,Headphones,Accessories,75.00,6,450.00
2023-11-19,Store A,East,Mouse,Accessories,25.00,8,200.00
2024-06-24,Store C,East,Laptop,Electronics,900.00,6,5400.00
2024-12-16,Store A,West,Laptop,Electronics,900.00,5,4500.00
2023-05-08,Store D,West,Tablet,Electronics,300.00,5,1500.00
2024-01-24,Store B,South,Headphones,Accessories,75.00,9,675.00
2023-08-24,Store C,North,Monitor,Electronics,180.00,11,1980.00
2024-12-27,Store B,West,Laptop,Electronics,900.00,14,12600.00
2023-11-30,Store D,North,Laptop,Electronics,900.00,7,6300.00
2023-08-06,Store B,West,Laptop,Electronics,900.00,14,12600.00
2024-09-06,Store D,East,Monitor,Electronics,180.00,11,1980.00
2023-02-06,Store E,West,Headphones,Accessories,75.00,8,600.00
2023-04-16,Store B,South,Mouse,Accessories,25.00,10,250.00
2024-10-17,Store E,North,Smartphone,Electronics,700.00,6,4200.00
2023-10-22,Store D,West,Headphones,Accessories,75.00,3,225.00
2023-03-14,Store A,East,Monitor,Electronics,180.00,1,180.00
2023-08-12,Store A,East,Mouse,Accessories,25.00,11,275.00
2023-05-08,Store C,South,Tablet,Electronics,300.00,8,2400.00
2024-12-25,Store B,South,Mouse,Accessories,25.00,10,250.00
2023-08-28,Store B,East,Keyboard,Accessories,40.00,2,80.00
2023-01-23,Store C,West,Mouse,Accessories,25.00,10,250.00
2024-09-14,Store C,West,Headphones,Accessories,75.00,6,450.00
2024-03-31,Store A,East,Tablet,Electronics,300.00,13,3900.00
2023-12-01,Store E,West,Laptop,Electronics,900.00,7,6300.00
2023-06-12,Store A,North,Laptop,Electronics,900.00,4,3600.00
2024-02-06,Store E,East,Headphones,Accessories,75.00,8,600.00
2023-05-06,Store D,East,Headphones,Accessories,75.00,12,900.00
2024-10-18,Store E,North,Mouse,Accessories,25.00,7,175.00
2023-06-19,Store A,North,Monitor,Electronics,180.00,8,1440.00
2024-09-04,Store C,South,Tablet,Electronics,300.00,11,3300.00
2024-11-06,Store B,North,Monitor,Electronics,180.00,3,540.00
2023-05-05,Store D,South,Monitor,Electronics,180.00,7,1260.00
2024-03-28,Store A,East,Laptop,Electronics,900.00,3,2700.00
2023-09-26,Store A,North,Laptop,Electronics,900.00,14,12600.00
2024-10-07,Store B,East,Laptop,Electronics,900.00,12,10800.00
2023-02-13,Store A,North,Smartphone,Electronics,700.00,2,1400.00
2023-10-03,Store D,East,Mouse,Accessories,25.00,1,25.00
2023-01-07,Store C,South,Tablet,Electronics,300.00,6,1800.00
2024-04-17,Store A,South,Mouse,Accessories,25.00,3,75.00
2024-06-21,Store E,West,Headphones,Accessories,75.00,10,750.00
2023-05-16,Store C,East,Mouse,Accessories,25.00,10,250.00
2023-05-16,Store A,East,Laptop,Electronics,900.00,9,8100.00
2023-08-08,Store E,West,Laptop,Electronics,900.00,10,9000.00
2024-12-23,Store B,North,Headphones,Accessories,75.00,6,450.00
2024-02-09,Store D,West,Keyboard,Accessories,40.00,9,360.00
2024-05-17,Store A,North,Tablet,Electronics,300.00,12,3600.00
2023-01-27,Store A,West,Tablet,Electronics,300.00,12,3600.00
2024-06-04,Store E,West,Headphones,Accessories,75.00,14,1050.00
2024-11-10,Store B,East,Smartphone,Electronics,700.00,10,7000.00
2024-01-25,Store D,South,Mouse,Accessories,25.00,12,300.00
2024-04-24,Store E,East,Headphones,Accessories,75.00,5,375.00
2024-09-21,Store D,South,Smartphone,Electronics,700.00,11,7700.00
2023-09-14,Store B,South,Laptop,Electronics,900.00,12,10800.00
2024-08-19,Store B,North,Laptop,Electronics,900.00,8,7200.00
2023-08-25,Store D,South,Smartphone,Electronics,700.00,7,4900.00
2024-02-21,Store E,West,Headphones,Accessories,75.00,7,525.00
2023-10-01,Store D,North,Mouse,Accessories,25.00,10,250.00
2024-11-16,Store E,West,Monitor,Electronics,180.00,9,1620.00
2024-12-20,Store C,North,Smartphone,Electronics,700.00,4,2800.00
2024-03-19,Store D,West,Mouse,Accessories,25.00,11,275.00
2023-05-10,Store E,West,Mouse,Accessories,25.00,8,200.00
2023-01-01,Store A,South,Headphones,Accessories,75.00,8,600.00
2024-11-28,Store A,East,Tablet,Electronics,300.00,9,2700.00
2024-11-28,Store A,East,Headphones,Accessories,75.00,9,675.00
2023-10-23,Store C,West,Headphones,Accessories,75.00,2,150.00
2024-07-26,Store A,South,Monitor,Electronics,180.00,4,720.00
2024-02-27,Store C,North,Smartphone,Electronics,700.00,11,7700.00
2024-11-03,Store B,North,Smartphone,Electronics,700.00,9,6300.00
2023-07-07,Store E,South,Smartphone,Electronics,700.00,13,9100.00
2024-07-12,Store B,South,Monitor,Electronics,180.00,4,720.00
2024-04-02,Store D,West,Monitor,Electronics,180.00,3,540.00
2024-03-11,Store C,North,Monitor,Electronics,180.00,9,1620.00
2023-11-05,Store A,South,Smartphone,Electronics,700.00,5,3500.00
