sale_date,store,region,product,category,unit_price,quantity,total_sales,sale_year,sale_month,sale_quarter,weekday,estimated_profit,estimated_cost
2024-01-28,Store B,East,Monitor,Electronics,180,8,1440,2024,1,1,Sunday,503.99999999999994,936.0
2023-01-18,Store B,West,Tablet,Electronics,300,1,300,2023,1,1,Wednesday,105.0,195.0
2024-06-10,Store E,South,Laptop,Electronics,900,11,9900,2024,6,2,Monday,3465.0,6435.0
2023-05-12,Store E,North,Keyboard,Accessories,40,8,320,2023,5,2,Friday,112.0,208.0
2023-10-17,Store C,South,Tablet,Electronics,300,1,300,2023,10,4,Tuesday,105.0,195.0
2023-07-28,Store D,North,Monitor,Electronics,180,14,2520,2023,7,3,Friday,882.0,1638.0
2023-11-23,Store B,South,Monitor,Electronics,180,4,720,2023,11,4,Thursday,251.99999999999997,468.0
2024-05-17,Store D,East,Keyboard,Accessories,40,14,560,2024,5,2,Friday,196.0,364.0
2023-10-06,Store E,East,Mouse,Accessories,25,5,125,2023,10,4,Friday,43.75,81.25
2024-01-17,Store B,North,Headphones,Accessories,75,5,375,2024,1,1,Wednesday,131.25,243.75
2023-11-05,Store D,West,Smartphone,Electronics,700,6,4200,2023,11,4,Sunday,1470.0,2730.0
2023-10-04,Store C,South,Smartphone,Electronics,700,5,3500,2023,10,4,Wednesday,1225.0,2275.0
2023-03-17,Store D,West,Keyboard,Accessories,40,9,360,2023,3,1,Friday,125.99999999999999,234.0
2023-10-25,Store E,South,Headphones,Accessories,75,4,300,2023,10,4,Wednesday,105.0,195.0
2024-01-13,Store B,West,Mouse,Accessories,25,12,300,2024,1,1,Saturday,105.0,195.0
2024-03-08,Store B,North,Keyboard,Accessories,40,14,560,2024,3,1,Friday,196.0,364.0
2023-04-22,Store B,West,Laptop,Electronics,900,2,1800,2023,4,2,Saturday,630.0,1170.0
2023-03-13,Store C,West,Monitor,Electronics,180,4,720,2023,3,1,Monday,251.99999999999997,468.0
2023-11-13,Store B,North,Smartphone,Electronics,700,3,2100,2023,11,4,Monday,735.0,1365.0
2023-01-21,Store D,North,Headphones,Accessories,75,13,975,2023,1,1,Saturday,341.25,633.75
2023-05-01,Store A,West,Monitor,Electronics,180,8,1440,2023,5,2,Monday,503.99999999999994,936.0
2023-12-08,Store C,South,Keyboard,Accessories,40,13,520,2023,12,4,Friday,182.0,338.0
2024-10-14,Store D,West,Laptop,Electronics,900,2,1800,2024,10,4,Monday,630.0,1170.0
2023-10-31,Store C,East,Smartphone,Electronics,700,9,6300,2023,10,4,Tuesday,2205.0,4095.0
2024-03-22,Store A,East,Keyboard,Accessories,40,4,160,2024,3,1,Friday,56.0,104.0
2024-12-16,Store B,West,Headphones,Accessories,75,6,450,2024,12,4,Monday,157.5,292.5
2024-12-21,Store A,North,Tablet,Electronics,300,11,3300,2024,12,4,Saturday,1155.0,2145.0
2024-05-10,Store A,North,Keyboard,Accessories,40,11,440,2024,5,2,Friday,154.0,286.0
2024-06-04,Store A,East,Laptop,Electronics,900,14,12600,2024,6,2,Tuesday,4410.0,8190.0
2023-07-04,Store C,West,Laptop,Electronics,900,8,7200,2023,7,3,Tuesday,2520.0,4680.0
2023-11-28,Store E,South,Laptop,Electronics,900,8,7200,2023,11,4,Tuesday,2520.0,4680.0
2024-12-13,Store C,North,Laptop,Electronics,900,5,4500,2024,12,4,Friday,1575.0,2925.0
2024-07-29,Store E,South,Keyboard,Accessories,40,8,320,2024,7,3,Monday,112.0,208.0
2023-12-16,Store C,North,Monitor,Electronics,180,13,2340,2023,12,4,Saturday,819.0,1521.0
2023-11-16,Store A,West,Smartphone,Electronics,700,12,8400,2023,11,4,Thursday,2940.0,5460.0
2024-06-20,Store B,West,Smartphone,Electronics,700,14,9800,2024,6,2,Thursday,3430.0,6370.0
2024-02-16,Store D,North,Tablet,Electronics,300,10,3000,2024,2,1,Friday,1050.0,1950.0
2023-06-05,Store E,West,Mouse,Accessories,25,7,175,2023,6,2,Monday,61.24999999999999,113.75
2024-10-12,Store C,West,Monitor,Electronics,180,13,2340,2024,10,4,Saturday,819.0,1521.0
2024-06-16,Store B,South,Headphones,Accessories,75,3,225,2024,6,2,Sunday,78.75,146.25
2024-05-16,Store D,West,Headphones,Accessories,75,10,750,2024,5,2,Thursday,262.5,487.5
2024-04-30,Store B,East,Headphones,Accessories,75,7,525,2024,4,2,Tuesday,183.75,341.25
2023-06-03,Store E,East,Monitor,Electronics,180,10,1800,2023,6,2,Saturday,630.0,1170.0
2023-03-09,Store E,East,Tablet,Electronics,300,2,600,2023,3,1,Thursday,210.0,390.0
2024-05-06,Store D,East,Keyboard,Accessories,40,11,440,2024,5,2,Monday,154.0,286.0
2023-02-10,Store D,East,Smartphone,Electronics,700,12,8400,2023,2,1,Friday,2940.0,5460.0
2024-06-10,Store E,South,Tablet,Electronics,300,14,4200,2024,6,2,Monday,1470.0,2730.0
2023-06-18,Store E,North,Tablet,Electronics,300,10,3000,2023,6,2,Sunday,1050.0,1950.0
2024-10-07,Store A,North,Tablet,Electronics,300,5,1500,2024,10,4,Monday,525.0,975.0
2024-12-11,Store D,North,Keyboard,Accessories,40,13,520,2024,12,4,Wednesday,182.0,338.0
2023-04-22,Store D,East,Smartphone,Electronics,700,11,7700,2023,4,2,Saturday,2695.0,5005.0
2023-02-21,Store C,West,Headphones,Accessories,75,8,600,2023,2,1,Tuesday,210.0,390.0
2024-10-10,Store A,North,Tablet,Electronics,300,14,4200,2024,10,4,Thursday,1470.0,2730.0
2023-09-12,Store C,West,Laptop,Electronics,900,6,5400,2023,9,3,Tuesday,1889.9999999999998,3510.0
2024-09-18,Store E,South,Mouse,Accessories,25,9,225,2024,9,3,Wednesday,78.75,146.25
2023-06-07,Store A,South,Headphones,Accessories,75,4,300,2023,6,2,Wednesday,105.0,195.0
2023-10-27,Store A,East,Laptop,Electronics,900,5,4500,2023,10,4,Friday,1575.0,2925.0
2024-03-02,Store E,West,Smartphone,Electronics,700,13,9100,2024,3,1,Saturday,3185.0,5915.0
2023-11-03,Store B,North,Mouse,Accessories,25,11,275,2023,11,4,Friday,96.25,178.75
2023-04-09,Store B,North,Keyboard,Accessories,40,2,80,2023,4,2,Sunday,28.0,52.0
2023-05-01,Store D,North,Laptop,Electronics,900,12,10800,2023,5,2,Monday,3779.9999999999995,7020.0
2024-08-24,Store E,West,Tablet,Electronics,300,6,1800,2024,8,3,Saturday,630.0,1170.0
2023-01-30,Store E,East,Keyboard,Accessories,40,5,200,2023,1,1,Monday,70.0,130.0
2023-08-18,Store C,North,Keyboard,Accessories,40,4,160,2023,8,3,Friday,56.0,104.0
2023-09-11,Store B,North,Keyboard,Accessories,40,5,200,2023,9,3,Monday,70.0,130.0
2024-02-08,Store E,East,Smartphone,Electronics,700,13,9100,2024,2,1,Thursday,3185.0,5915.0
2024-05-08,Store C,West,Mouse,Accessories,25,4,100,2024,5,2,Wednesday,35.0,65.0
2023-01-31,Store D,East,Keyboard,Accessories,40,3,120,2023,1,1,Tuesday,42.0,78.0
2023-06-11,Store A,North,Keyboard,Accessories,40,9,360,2023,6,2,Sunday,125.99999999999999,234.0
2024-03-07,Store D,South,Mouse,Accessories,25,7,175,2024,3,1,Thursday,61.24999999999999,113.75
2023-06-05,Store C,South,Keyboard,Accessories,40,5,200,2023,6,2,Monday,70.0,130.0
2023-11-19,Store E,South,Mouse,Accessories,25,13,325,2023,11,4,Sunday,113.74999999999999,211.25
2024-09-20,Store B,South,Smartphone,Electronics,700,5,3500,2024,9,3,Friday,1225.0,2275.0
2023-07-10,Store E,East,Smartphone,Electronics,700,13,9100,2023,7,3,Monday,3185.0,5915.0
2023-06-25,Store A,South,Keyboard,Accessories,40,10,400,2023,6,2,Sunday,140.0,260.0
2024-05-31,Store B,West,Laptop,Electronics,900,9,8100,2024,5,2,Friday,2835.0,5265.0
2024-06-07,Store D,East,Tablet,Electronics,300,9,2700,2024,6,2,Friday,944.9999999999999,1755.0
2024-07-24,Store C,West,Tablet,Electronics,300,10,3000,2024,7,3,Wednesday,1050.0,1950.0
2023-12-05,Store D,West,Laptop,Electronics,900,1,900,2023,12,4,Tuesday,315.0,585.0
2024-08-27,Store A,East,Tablet,Electronics,300,12,3600,2024,8,3,Tuesday,1260.0,2340.0
2023-11-15,Store A,South,Tablet,Electronics,300,10,3000,2023,11,4,Wednesday,1050.0,1950.0
2023-04-21,Store E,West,Smartphone,Electronics,700,2,1400,2023,4,2,Friday,489.99999999999994,910.0
2024-04-17,Store E,North,Laptop,Electronics,900,10,9000,2024,4,2,Wednesday,3150.0,5850.0
2023-01-17,Store E,South,Keyboard,Accessories,40,5,200,2023,1,1,Tuesday,70.0,130.0
2023-08-08,Store A,East,Tablet,Electronics,300,8,2400,2023,8,3,Tuesday,840.0,1560.0
2023-11-01,Store D,East,Monitor,Electronics,180,4,720,2023,11,4,Wednesday,251.99999999999997,468.0
2024-05-31,Store D,West,Keyboard,Accessories,40,2,80,2024,5,2,Friday,28.0,52.0
2023-05-09,Store C,North,Mouse,Accessories,25,7,175,2023,5,2,Tuesday,61.24999999999999,113.75
2024-09-15,Store C,North,Tablet,Electronics,300,3,900,2024,9,3,Sunday,315.0,585.0
2023-01-24,Store B,North,Monitor,Electronics,180,8,1440,2023,1,1,Tuesday,503.99999999999994,936.0
2024-06-24,Store E,East,Headphones,Accessories,75,6,450,2024,6,2,Monday,157.5,292.5
2023-05-12,Store E,North,Keyboard,Accessories,40,12,480,2023,5,2,Friday,168.0,312.0
2024-07-09,Store B,North,Monitor,Electronics,180,3,540,2024,7,3,Tuesday,189.0,351.0
2023-11-17,Store D,South,Keyboard,Accessories,40,10,400,2023,11,4,Friday,140.0,260.0
2024-05-11,Store E,South,Monitor,Electronics,180,3,540,2024,5,2,Saturday,189.0,351.0
2024-12-19,Store D,West,Headphones,Accessories,75,8,600,2024,12,4,Thursday,210.0,390.0
2024-01-17,Store A,East,Tablet,Electronics,300,6,1800,2024,1,1,Wednesday,630.0,1170.0
2023-08-04,Store C,West,Laptop,Electronics,900,10,9000,2023,8,3,Friday,3150.0,5850.0
2024-06-26,Store E,South,Monitor,Electronics,180,13,2340,2024,6,2,Wednesday,819.0,1521.0
2023-01-11,Store C,East,Smartphone,Electronics,700,8,5600,2023,1,1,Wednesday,1959.9999999999998,3640.0
2023-03-23,Store B,North,Monitor,Electronics,180,4,720,2023,3,1,Thursday,251.99999999999997,468.0
2023-06-05,Store A,South,Laptop,Electronics,900,2,1800,2023,6,2,Monday,630.0,1170.0
2023-06-15,Store E,South,Mouse,Accessories,25,4,100,2023,6,2,Thursday,35.0,65.0
2023-07-27,Store E,South,Laptop,Electronics,900,1,900,2023,7,3,Thursday,315.0,585.0
2023-01-24,Store D,East,Mouse,Accessories,25,2,50,2023,1,1,Tuesday,17.5,32.5
2024-11-21,Store C,West,Monitor,Electronics,180,6,1080,2024,11,4,Thursday,378.0,702.0
2023-11-28,Store A,West,Headphones,Accessories,75,8,600,2023,11,4,Tuesday,210.0,390.0
2024-07-15,Store D,West,Tablet,Electronics,300,8,2400,2024,7,3,Monday,840.0,1560.0
2024-06-02,Store A,North,Tablet,Electronics,300,5,1500,2024,6,2,Sunday,525.0,975.0
2024-05-25,Store A,West,Smartphone,Electronics,700,5,3500,2024,5,2,Saturday,1225.0,2275.0
2024-09-03,Store B,East,Headphones,Accessories,75,7,525,2024,9,3,Tuesday,183.75,341.25
2024-08-15,Store B,East,Tablet,Electronics,300,5,1500,2024,8,3,Thursday,525.0,975.0
2023-08-29,Store D,West,Laptop,Electronics,900,1,900,2023,8,3,Tuesday,315.0,585.0
2023-06-30,Store D,South,Headphones,Accessories,75,10,750,2023,6,2,Friday,262.5,487.5
2023-10-20,Store D,East,Keyboard,Accessories,40,11,440,2023,10,4,Friday,154.0,286.0
2023-03-24,Store A,North,Mouse,Accessories,25,8,200,2023,3,1,Friday,70.0,130.0
2024-07-19,Store E,East,Headphones,Accessories,75,14,1050,2024,7,3,Friday,367.5,682.5
2023-03-31,Store B,South,Monitor,Electronics,180,8,1440,2023,3,1,Friday,503.99999999999994,936.0
2024-03-14,Store E,South,Keyboard,Accessories,40,3,120,2024,3,1,Thursday,42.0,78.0
2024-12-15,Store C,North,Tablet,Electronics,300,12,3600,2024,12,4,Sunday,1260.0,2340.0
2024-06-26,Store B,East,Monitor,Electronics,180,13,2340,2024,6,2,Wednesday,819.0,1521.0
2023-07-12,Store C,East,Laptop,Electronics,900,5,4500,2023,7,3,Wednesday,1575.0,2925.0
2024-05-02,Store C,West,Mouse,Accessories,25,3,75,2024,5,2,Thursday,26.25,48.75
2024-09-03,Store D,East,Headphones,Accessories,75,9,675,2024,9,3,Tuesday,236.24999999999997,438.75
2023-12-15,Store A,East,Tablet,Electronics,300,8,2400,2023,12,4,Friday,840.0,1560.0
2023-03-30,Store E,East,Tablet,Electronics,300,10,3000,2023,3,1,Thursday,1050.0,1950.0
2023-05-03,Store C,West,Headphones,Accessories,75,14,1050,2023,5,2,Wednesday,367.5,682.5
2024-01-09,Store D,West,Keyboard,Accessories,40,11,440,2024,1,1,Tuesday,154.0,286.0
2023-02-16,Store A,East,Keyboard,Accessories,40,4,160,2023,2,1,Thursday,56.0,104.0
2024-03-08,Store B,West,Smartphone,Electronics,700,14,9800,2024,3,1,Friday,3430.0,6370.0
2023-05-26,Store C,North,Tablet,Electronics,300,6,1800,2023,5,2,Friday,630.0,1170.0
2023-01-03,Store D,North,Headphones,Accessories,75,10,750,2023,1,1,Tuesday,262.5,487.5
2024-06-13,Store D,East,Smartphone,Electronics,700,11,7700,2024,6,2,Thursday,2695.0,5005.0
2023-11-10,Store D,East,Headphones,Accessories,75,8,600,2023,11,4,Friday,210.0,390.0
2023-11-23,Store B,East,Mouse,Accessories,25,11,275,2023,11,4,Thursday,96.25,178.75
2023-03-22,Store A,South,Monitor,Electronics,180,4,720,2023,3,1,Wednesday,251.99999999999997,468.0
2023-06-02,Store E,West,Laptop,Electronics,900,3,2700,2023,6,2,Friday,944.9999999999999,1755.0
2024-02-06,Store E,South,Keyboard,Accessories,40,11,440,2024,2,1,Tuesday,154.0,286.0
2024-05-02,Store C,West,Keyboard,Accessories,40,12,480,2024,5,2,Thursday,168.0,312.0
2023-03-08,Store A,East,Laptop,Electronics,900,14,12600,2023,3,1,Wednesday,4410.0,8190.0
2023-03-30,Store C,South,Smartphone,Electronics,700,4,2800,2023,3,1,Thursday,979.9999999999999,1820.0
2023-05-15,Store E,West,Headphones,Accessories,75,5,375,2023,5,2,Monday,131.25,243.75
2023-07-21,Store B,West,Keyboard,Accessories,40,7,280,2023,7,3,Friday,98.0,182.0
2024-03-03,Store A,East,Headphones,Accessories,75,14,1050,2024,3,1,Sunday,367.5,682.5
2023-12-05,Store C,East,Smartphone,Electronics,700,13,9100,2023,12,4,Tuesday,3185.0,5915.0
2023-03-20,Store C,East,Smartphone,Electronics,700,12,8400,2023,3,1,Monday,2940.0,5460.0
2024-08-19,Store B,East,Headphones,Accessories,75,11,825,2024,8,3,Monday,288.75,536.25
2024-06-16,Store A,West,Headphones,Accessories,75,3,225,2024,6,2,Sunday,78.75,146.25
2024-01-13,Store E,West,Laptop,Electronics,900,2,1800,2024,1,1,Saturday,630.0,1170.0
2023-06-14,Store E,West,Monitor,Electronics,180,1,180,2023,6,2,Wednesday,62.99999999999999,117.0
2024-06-23,Store D,East,Smartphone,Electronics,700,14,9800,2024,6,2,Sunday,3430.0,6370.0
2024-11-27,Store E,South,Headphones,Accessories,75,3,225,2024,11,4,Wednesday,78.75,146.25
2023-06-04,Store D,North,Tablet,Electronics,300,4,1200,2023,6,2,Sunday,420.0,780.0
2023-05-03,Store D,East,Keyboard,Accessories,40,13,520,2023,5,2,Wednesday,182.0,338.0
2024-08-21,Store C,South,Headphones,Accessories,75,10,750,2024,8,3,Wednesday,262.5,487.5
2023-07-21,Store E,South,Keyboard,Accessories,40,11,440,2023,7,3,Friday,154.0,286.0
2023-02-09,Store D,East,Smartphone,Electronics,700,5,3500,2023,2,1,Thursday,1225.0,2275.0
2023-06-18,Store E,West,Keyboard,Accessories,40,10,400,2023,6,2,Sunday,140.0,260.0
2023-03-11,Store E,South,Monitor,Electronics,180,4,720,2023,3,1,Saturday,251.99999999999997,468.0
2023-11-26,Store E,East,Monitor,Electronics,180,1,180,2023,11,4,Sunday,62.99999999999999,117.0
2024-03-15,Store B,West,Laptop,Electronics,900,14,12600,2024,3,1,Friday,4410.0,8190.0
2024-02-03,Store D,South,Headphones,Accessories,75,4,300,2024,2,1,Saturday,105.0,195.0
2024-05-07,Store E,West,Mouse,Accessories,25,4,100,2024,5,2,Tuesday,35.0,65.0
2023-11-24,Store B,South,Tablet,Electronics,300,9,2700,2023,11,4,Friday,944.9999999999999,1755.0
2024-05-12,Store D,East,Keyboard,Accessories,40,3,120,2024,5,2,Sunday,42.0,78.0
2024-02-23,Store A,North,Keyboard,Accessories,40,11,440,2024,2,1,Friday,154.0,286.0
2024-05-17,Store D,East,Smartphone,Electronics,700,7,4900,2024,5,2,Friday,1715.0,3185.0
2024-06-22,Store B,North,Headphones,Accessories,75,1,75,2024,6,2,Saturday,26.25,48.75
2023-12-11,Store C,South,Laptop,Electronics,900,1,900,2023,12,4,Monday,315.0,585.0
2024-10-04,Store B,North,Headphones,Accessories,75,11,825,2024,10,4,Friday,288.75,536.25
2024-01-12,Store E,East,Laptop,Electronics,900,1,900,2024,1,1,Friday,315.0,585.0
2023-10-22,Store B,West,Smartphone,Electronics,700,11,7700,2023,10,4,Sunday,2695.0,5005.0
2023-10-15,Store A,East,Headphones,Accessories,75,6,450,2023,10,4,Sunday,157.5,292.5
2023-09-11,Store A,South,Keyboard,Accessories,40,7,280,2023,9,3,Monday,98.0,182.0
2024-03-09,Store E,West,Tablet,Electronics,300,12,3600,2024,3,1,Saturday,1260.0,2340.0
2024-05-15,Store E,North,Monitor,Electronics,180,7,1260,2024,5,2,Wednesday,441.0,819.0
2023-03-26,Store A,East,Keyboard,Accessories,40,5,200,2023,3,1,Sunday,70.0,130.0
2024-06-04,Store C,South,Laptop,Electronics,900,14,12600,2024,6,2,Tuesday,4410.0,8190.0
2024-07-15,Store B,North,Monitor,Electronics,180,9,1620,2024,7,3,Monday,567.0,1053.0
2024-05-27,Store A,South,Keyboard,Accessories,40,14,560,2024,5,2,Monday,196.0,364.0
2024-05-30,Store E,East,Mouse,Accessories,25,8,200,2024,5,2,Thursday,70.0,130.0
2024-05-11,Store C,West,Laptop,Electronics,900,8,7200,2024,5,2,Saturday,2520.0,4680.0
2024-08-24,Store D,South,Monitor,Electronics,180,4,720,2024,8,3,Saturday,251.99999999999997,468.0
2023-06-11,Store E,East,Keyboard,Accessories,40,3,120,2023,6,2,Sunday,42.0,78.0
2024-10-28,Store C,East,Mouse,Accessories,25,3,75,2024,10,4,Monday,26.25,48.75
2024-06-10,Store A,West,Laptop,Electronics,900,1,900,2024,6,2,Monday,315.0,585.0
2023-12-31,Store D,South,Laptop,Electronics,900,9,8100,2023,12,4,Sunday,2835.0,5265.0
2024-06-27,Store A,West,Smartphone,Electronics,700,13,9100,2024,6,2,Thursday,3185.0,5915.0
2024-02-29,Store C,North,Tablet,Electronics,300,4,1200,2024,2,1,Thursday,420.0,780.0
2024-07-28,Store A,North,Headphones,Accessories,75,12,900,2024,7,3,Sunday,315.0,585.0
2023-12-30,Store B,East,Tablet,Electronics,300,4,1200,2023,12,4,Saturday,420.0,780.0
2023-04-18,Store C,South,Mouse,Accessories,25,10,250,2023,4,2,Tuesday,87.5,162.5
2023-01-14,Store D,East,Laptop,Electronics,900,13,11700,2023,1,1,Saturday,4094.9999999999995,7605.0
2023-01-23,Store E,North,Monitor,Electronics,180,13,2340,2023,1,1,Monday,819.0,1521.0
2024-09-14,Store A,East,Keyboard,Accessories,40,7,280,2024,9,3,Saturday,98.0,182.0
2023-11-17,Store C,South,Headphones,Accessories,75,14,1050,2023,11,4,Friday,367.5,682.5
2024-05-24,Store A,East,Tablet,Electronics,300,6,1800,2024,5,2,Friday,630.0,1170.0
2023-02-10,Store C,South,Headphones,Accessories,75,6,450,2023,2,1,Friday,157.5,292.5
2023-10-31,Store D,North,Headphones,Accessories,75,1,75,2023,10,4,Tuesday,26.25,48.75
2024-10-17,Store A,South,Tablet,Electronics,300,7,2100,2024,10,4,Thursday,735.0,1365.0
2024-02-19,Store A,North,Smartphone,Electronics,700,3,2100,2024,2,1,Monday,735.0,1365.0
2024-03-25,Store C,North,Headphones,Accessories,75,14,1050,2024,3,1,Monday,367.5,682.5
2024-01-29,Store B,South,Headphones,Accessories,75,3,225,2024,1,1,Monday,78.75,146.25
2024-10-26,Store E,West,Laptop,Electronics,900,3,2700,2024,10,4,Saturday,944.9999999999999,1755.0
2024-08-16,Store E,East,Headphones,Accessories,75,5,375,2024,8,3,Friday,131.25,243.75
2023-12-31,Store B,South,Headphones,Accessories,75,4,300,2023,12,4,Sunday,105.0,195.0
2024-03-04,Store D,West,Smartphone,Electronics,700,14,9800,2024,3,1,Monday,3430.0,6370.0
2023-06-01,Store B,North,Mouse,Accessories,25,5,125,2023,6,2,Thursday,43.75,81.25
2023-09-16,Store B,South,Monitor,Electronics,180,14,2520,2023,9,3,Saturday,882.0,1638.0
2024-08-13,Store D,South,Mouse,Accessories,25,11,275,2024,8,3,Tuesday,96.25,178.75
2024-12-07,Store C,East,Smartphone,Electronics,700,7,4900,2024,12,4,Saturday,1715.0,3185.0
2023-08-11,Store A,West,Laptop,Electronics,900,8,7200,2023,8,3,Friday,2520.0,4680.0
2023-09-23,Store E,West,Headphones,Accessories,75,13,975,2023,9,3,Saturday,341.25,633.75
2023-08-18,Store E,North,Keyboard,Accessories,40,5,200,2023,8,3,Friday,70.0,130.0
2024-03-14,Store E,West,Monitor,Electronics,180,13,2340,2024,3,1,Thursday,819.0,1521.0
2023-05-30,Store B,West,Smartphone,Electronics,700,10,7000,2023,5,2,Tuesday,2450.0,4550.0
2024-04-01,Store C,South,Laptop,Electronics,900,5,4500,2024,4,2,Monday,1575.0,2925.0
2023-05-16,Store C,East,Mouse,Accessories,25,10,250,2023,5,2,Tuesday,87.5,162.5
2024-09-26,Store B,East,Monitor,Electronics,180,12,2160,2024,9,3,Thursday,756.0,1404.0
2024-02-03,Store D,North,Laptop,Electronics,900,7,6300,2024,2,1,Saturday,2205.0,4095.0
2024-09-13,Store D,West,Keyboard,Accessories,40,10,400,2024,9,3,Friday,140.0,260.0
2023-05-23,Store C,North,Monitor,Electronics,180,2,360,2023,5,2,Tuesday,125.99999999999999,234.0
2023-03-11,Store B,East,Laptop,Electronics,900,4,3600,2023,3,1,Saturday,1260.0,2340.0
2023-02-23,Store E,West,Smartphone,Electronics,700,11,7700,2023,2,1,Thursday,2695.0,5005.0
2024-02-07,Store A,North,Monitor,Electronics,180,7,1260,2024,2,1,Wednesday,441.0,819.0
2024-07-05,Store C,West,Tablet,Electronics,300,11,3300,2024,7,3,Friday,1155.0,2145.0
2024-12-09,Store E,North,Keyboard,Accessories,40,9,360,2024,12,4,Monday,125.99999999999999,234.0
2023-01-27,Store C,North,Smartphone,Electronics,700,11,7700,2023,1,1,Friday,2695.0,5005.0
2023-10-26,Store A,East,Headphones,Accessories,75,6,450,2023,10,4,Thursday,157.5,292.5
2024-11-22,Store D,South,Headphones,Accessories,75,12,900,2024,11,4,Friday,315.0,585.0
2024-07-11,Store C,South,Monitor,Electronics,180,14,2520,2024,7,3,Thursday,882.0,1638.0
2024-10-15,Store B,North,Laptop,Electronics,900,11,9900,2024,10,4,Tuesday,3465.0,6435.0
2023-11-16,Store D,East,Headphones,Accessories,75,6,450,2023,11,4,Thursday,157.5,292.5
2024-03-20,Store D,North,Headphones,Accessories,75,6,450,2024,3,1,Wednesday,157.5,292.5
2023-04-08,Store E,South,Smartphone,Electronics,700,9,6300,2023,4,2,Saturday,2205.0,4095.0
2023-05-06,Store B,West,Headphones,Accessories,75,13,975,2023,5,2,Saturday,341.25,633.75
2023-02-27,Store C,East,Laptop,Electronics,900,10,9000,2023,2,1,Monday,3150.0,5850.0
2023-06-26,Store C,South,Smartphone,Electronics,700,8,5600,2023,6,2,Monday,1959.9999999999998,3640.0
