sale_date,sale_year,sale_month,sale_quarter,weekday,product_name,category,store_name,region,quantity,unit_price,total_sales,estimated_profit
2024-10-19,2024,10,4,Saturday,Headphones,Accessories,Store A,West,12,75.00,900.00,315.00
2024-04-08,2024,4,2,Monday,Headphones,Accessories,Store C,West,2,75.00,150.00,52.50
2023-12-15,2023,12,4,Friday,Mouse,Accessories,Store D,North,13,25.00,325.00,113.75
2023-04-23,2023,4,2,Sunday,Tablet,Electronics,Store A,South,1,300.00,300.00,105.00
2023-02-21,2023,2,1,Tuesday,Tablet,Electronics,Store C,East,7,300.00,2100.00,735.00
2024-07-02,2024,7,3,Tuesday,Monitor,Electronics,Store C,West,6,180.00,1080.00,378.00
2024-09-02,2024,9,3,Monday,Monitor,Electronics,Store D,West,5,180.00,900.00,315.00
2023-02-20,2023,2,1,Monday,Monitor,Electronics,Store A,West,12,180.00,2160.00,756.00
2023-09-09,2023,9,3,Saturday,Headphones,Accessories,Store A,North,6,75.00,450.00,157.50
2023-04-26,2023,4,2,Wednesday,Smartphone,Electronics,Store D,East,2,700.00,1400.00,490.00
2024-05-06,2024,5,2,Monday,Keyboard,Accessories,Store B,West,9,40.00,360.00,126.00
2023-03-21,2023,3,1,Tuesday,Headphones,Accessories,Store E,East,8,75.00,600.00,210.00
2024-11-02,2024,11,4,Saturday,Smartphone,Electronics,Store B,West,6,700.00,4200.00,1470.00
2024-03-22,2024,3,1,Friday,Keyboard,Accessories,Store A,North,12,40.00,480.00,168.00
2023-03-29,2023,3,1,Wednesday,Laptop,Electronics,Store A,North,1,900.00,900.00,315.00
2023-09-10,2023,9,3,Sunday,Monitor,Electronics,Store B,South,11,180.00,1980.00,693.00
2023-05-24,2023,5,2,Wednesday,Headphones,Accessories,Store A,West,7,75.00,525.00,183.75
2023-03-30,2023,3,1,Thursday,Laptop,Electronics,Store C,North,12,900.00,10800.00,3780.00
2023-08-17,2023,8,3,Thursday,Smartphone,Electronics,Store B,South,4,700.00,2800.00,980.00
2024-02-25,2024,2,1,Sunday,Monitor,Electronics,Store A,West,8,180.00,1440.00,504.00
2024-02-24,2024,2,1,Saturday,Mouse,Accessories,Store E,West,1,25.00,25.00,8.75
2024-12-03,2024,12,4,Tuesday,Monitor,Electronics,Store B,East,7,180.00,1260.00,441.00
2023-01-20,2023,1,1,Friday,Keyboard,Accessories,Store E,South,7,40.00,280.00,98.00
2023-09-27,2023,9,3,Wednesday,Mouse,Accessories,Store C,North,1,25.00,25.00,8.75
2023-05-03,2023,5,2,Wednesday,Headphones,Accessories,Store A,North,13,75.00,975.00,341.25
2023-08-04,2023,8,3,Friday,Tablet,Electronics,Store D,North,10,300.00,3000.00,1050.00
2023-11-23,2023,11,4,Thursday,Keyboard,Accessories,Store B,West,13,40.00,520.00,182.00
2023-02-07,2023,2,1,Tuesday,Headphones,Accessories,Store E,South,10,75.00,750.00,262.50
2024-07-10,2024,7,3,Wednesday,Keyboard,Accessories,Store B,North,9,40.00,360.00,126.00
2024-02-03,2024,2,1,Saturday,Headphones,Accessories,Store D,South,4,75.00,300.00,105.00
2024-12-27,2024,12,4,Friday,Smartphone,Electronics,Store B,East,4,700.00,2800.00,980.00
2024-04-24,2024,4,2,Wednesday,Tablet,Electronics,Store C,East,8,300.00,2400.00,840.00
2023-05-29,2023,5,2,Monday,Mouse,Accessories,Store B,East,7,25.00,175.00,61.25
2024-05-27,2024,5,2,Monday,Tablet,Electronics,Store D,West,9,300.00,2700.00,945.00
2024-04-03,2024,4,2,Wednesday,Tablet,Electronics,Store A,North,7,300.00,2100.00,735.00
2024-07-02,2024,7,3,Tuesday,Keyboard,Accessories,Store E,North,11,40.00,440.00,154.00
2024-12-12,2024,12,4,Thursday,Keyboard,Accessories,Store C,North,10,40.00,400.00,140.00
2024-09-28,2024,9,3,Saturday,Monitor,Electronics,Store A,North,13,180.00,2340.00,819.00
2023-11-15,2023,11,4,Wednesday,Monitor,Electronics,Store E,East,2,180.00,360.00,126.00
2023-07-31,2023,7,3,Monday,Laptop,Electronics,Store C,East,13,900.00,11700.00,4095.00
2024-06-10,2024,6,2,Monday,Tablet,Electronics,Store C,East,2,300.00,600.00,210.00
2023-10-21,2023,10,4,Saturday,Tablet,Electronics,Store A,East,13,300.00,3900.00,1365.00
2024-08-28,2024,8,3,Wednesday,Monitor,Electronics,Store C,East,4,180.00,720.00,252.00
2024-04-24,2024,4,2,Wednesday,Tablet,Electronics,Store B,South,13,300.00,3900.00,1365.00
2023-10-16,2023,10,4,Monday,Tablet,Electronics,Store D,West,10,300.00,3000.00,1050.00
2023-09-04,2023,9,3,Monday,Laptop,Electronics,Store E,West,9,900.00,8100.00,2835.00
2023-01-18,2023,1,1,Wednesday,Headphones,Accessories,Store A,West,1,75.00,75.00,26.25
2024-08-02,2024,8,3,Friday,Tablet,Electronics,Store B,South,10,300.00,3000.00,1050.00
2023-06-21,2023,6,2,Wednesday,Keyboard,Accessories,Store C,East,1,40.00,40.00,14.00
2023-10-23,2023,10,4,Monday,Monitor,Electronics,Store D,South,12,180.00,2160.00,756.00
2023-07-17,2023,7,3,Monday,Tablet,Electronics,Store A,West,2,300.00,600.00,210.00
2023-07-18,2023,7,3,Tuesday,Laptop,Electronics,Store A,North,8,900.00,7200.00,2520.00
2024-11-21,2024,11,4,Thursday,Keyboard,Accessories,Store B,South,1,40.00,40.00,14.00
2024-09-11,2024,9,3,Wednesday,Tablet,Electronics,Store E,West,8,300.00,2400.00,840.00
2023-01-23,2023,1,1,Monday,Mouse,Accessories,Store B,West,13,25.00,325.00,113.75
2023-08-13,2023,8,3,Sunday,Laptop,Electronics,Store D,North,2,900.00,1800.00,630.00
2024-09-09,2024,9,3,Monday,Tablet,Electronics,Store D,South,6,300.00,1800.00,630.00
2023-05-30,2023,5,2,Tuesday,Monitor,Electronics,Store A,South,13,180.00,2340.00,819.00
2023-01-27,2023,1,1,Friday,Smartphone,Electronics,Store D,West,14,700.00,9800.00,3430.00
2023-09-11,2023,9,3,Monday,Headphones,Accessories,Store A,East,10,75.00,750.00,262.50
2024-11-07,2024,11,4,Thursday,Keyboard,Accessories,Store A,North,8,40.00,320.00,112.00
2024-10-08,2024,10,4,Tuesday,Monitor,Electronics,Store C,East,9,180.00,1620.00,567.00
2023-12-07,2023,12,4,Thursday,Mouse,Accessories,Store C,West,2,25.00,50.00,17.50
2023-11-16,2023,11,4,Thursday,Monitor,Electronics,Store B,East,2,180.00,360.00,126.00
2024-03-15,2024,3,1,Friday,Headphones,Accessories,Store D,North,11,75.00,825.00,288.75
2024-12-06,2024,12,4,Friday,Headphones,Accessories,Store E,North,5,75.00,375.00,131.25
2023-12-03,2023,12,4,Sunday,Mouse,Accessories,Store A,South,8,25.00,200.00,70.00
2023-10-12,2023,10,4,Thursday,Tablet,Electronics,Store E,West,7,300.00,2100.00,735.00
2024-09-19,2024,9,3,Thursday,Headphones,Accessories,Store D,West,14,75.00,1050.00,367.50
2023-08-03,2023,8,3,Thursday,Monitor,Electronics,Store E,North,13,180.00,2340.00,819.00
2024-12-07,2024,12,4,Saturday,Smartphone,Electronics,Store B,South,1,700.00,700.00,245.00
2023-02-17,2023,2,1,Friday,Keyboard,Accessories,Store A,South,3,40.00,120.00,42.00
2023-04-26,2023,4,2,Wednesday,Keyboard,Accessories,Store D,West,9,40.00,360.00,126.00
2023-03-31,2023,3,1,Friday,Mouse,Accessories,Store C,West,6,25.00,150.00,52.50
2023-12-15,2023,12,4,Friday,Tablet,Electronics,Store B,East,1,300.00,300.00,105.00
2024-12-25,2024,12,4,Wednesday,Headphones,Accessories,Store E,North,13,75.00,975.00,341.25
2023-04-02,2023,4,2,Sunday,Smartphone,Electronics,Store E,North,4,700.00,2800.00,980.00
2023-09-23,2023,9,3,Saturday,Mouse,Accessories,Store A,North,4,25.00,100.00,35.00
2024-02-18,2024,2,1,Sunday,Tablet,Electronics,Store C,East,3,300.00,900.00,315.00
2023-09-10,2023,9,3,Sunday,Laptop,Electronics,Store D,North,12,900.00,10800.00,3780.00
2024-08-27,2024,8,3,Tuesday,Headphones,Accessories,Store A,East,14,75.00,1050.00,367.50
2024-06-13,2024,6,2,Thursday,Keyboard,Accessories,Store A,South,5,40.00,200.00,70.00
2023-09-09,2023,9,3,Saturday,Laptop,Electronics,Store C,East,3,900.00,2700.00,945.00
2024-12-28,2024,12,4,Saturday,Keyboard,Accessories,Store A,South,7,40.00,280.00,98.00
2024-09-30,2024,9,3,Monday,Monitor,Electronics,Store A,North,1,180.00,180.00,63.00
2024-11-02,2024,11,4,Saturday,Headphones,Accessories,Store D,North,8,75.00,600.00,210.00
2024-03-26,2024,3,1,Tuesday,Mouse,Accessories,Store B,South,1,25.00,25.00,8.75
2023-07-02,2023,7,3,Sunday,Smartphone,Electronics,Store C,South,12,700.00,8400.00,2940.00
2023-12-13,2023,12,4,Wednesday,Tablet,Electronics,Store E,South,4,300.00,1200.00,420.00
2024-12-02,2024,12,4,Monday,Headphones,Accessories,Store E,South,11,75.00,825.00,288.75
2024-03-10,2024,3,1,Sunday,Keyboard,Accessories,Store D,South,2,40.00,80.00,28.00
2023-03-13,2023,3,1,Monday,Headphones,Accessories,Store A,West,6,75.00,450.00,157.50
2023-09-01,2023,9,3,Friday,Smartphone,Electronics,Store A,South,5,700.00,3500.00,1225.00
2023-07-31,2023,7,3,Monday,Laptop,Electronics,Store B,West,4,900.00,3600.00,1260.00
2023-08-18,2023,8,3,Friday,Tablet,Electronics,Store E,North,4,300.00,1200.00,420.00
2023-02-15,2023,2,1,Wednesday,Laptop,Electronics,Store D,South,2,900.00,1800.00,630.00
2024-05-22,2024,5,2,Wednesday,Mouse,Accessories,Store D,East,4,25.00,100.00,35.00
2024-11-28,2024,11,4,Thursday,Headphones,Accessories,Store A,North,14,75.00,1050.00,367.50
2024-12-20,2024,12,4,Friday,Headphones,Accessories,Store A,West,3,75.00,225.00,78.75
2023-02-07,2023,2,1,Tuesday,Keyboard,Accessories,Store E,North,5,40.00,200.00,70.00
2024-05-16,2024,5,2,Thursday,Keyboard,Accessories,Store B,West,2,40.00,80.00,28.00
2024-04-03,2024,4,2,Wednesday,Smartphone,Electronics,Store D,West,12,700.00,8400.00,2940.00
2024-05-10,2024,5,2,Friday,Smartphone,Electronics,Store B,West,2,700.00,1400.00,490.00
2024-03-19,2024,3,1,Tuesday,Laptop,Electronics,Store C,North,1,900.00,900.00,315.00
2024-11-29,2024,11,4,Friday,Tablet,Electronics,Store B,East,7,300.00,2100.00,735.00
2024-02-26,2024,2,1,Monday,Mouse,Accessories,Store D,East,14,25.00,350.00,122.50
2024-06-09,2024,6,2,Sunday,Monitor,Electronics,Store B,South,2,180.00,360.00,126.00
2023-12-03,2023,12,4,Sunday,Headphones,Accessories,Store A,East,11,75.00,825.00,288.75
2024-09-11,2024,9,3,Wednesday,Keyboard,Accessories,Store E,South,3,40.00,120.00,42.00
2023-08-22,2023,8,3,Tuesday,Keyboard,Accessories,Store D,West,14,40.00,560.00,196.00
2023-10-16,2023,10,4,Monday,Smartphone,Electronics,Store D,East,12,700.00,8400.00,2940.00
2024-05-31,2024,5,2,Friday,Headphones,Accessories,Store A,West,10,75.00,750.00,262.50
2024-10-10,2024,10,4,Thursday,Smartphone,Electronics,Store A,South,2,700.00,1400.00,490.00
2024-04-04,2024,4,2,Thursday,Mouse,Accessories,Store A,West,10,25.00,250.00,87.50
2023-08-01,2023,8,3,Tuesday,Laptop,Electronics,Store C,West,11,900.00,9900.00,3465.00
2023-08-13,2023,8,3,Sunday,Mouse,Accessories,Store D,North,9,25.00,225.00,78.75
2024-07-14,2024,7,3,Sunday,Mouse,Accessories,Store A,South,6,25.00,150.00,52.50
2024-09-20,2024,9,3,Friday,Smartphone,Electronics,Store B,South,9,700.00,6300.00,2205.00
2024-06-05,2024,6,2,Wednesday,Mouse,Accessories,Store A,West,9,25.00,225.00,78.75
2024-03-11,2024,3,1,Monday,Mouse,Accessories,Store C,East,8,25.00,200.00,70.00
2024-11-15,2024,11,4,Friday,Monitor,Electronics,Store D,North,3,180.00,540.00,189.00
2024-02-20,2024,2,1,Tuesday,Laptop,Electronics,Store A,North,9,900.00,8100.00,2835.00
2024-11-06,2024,11,4,Wednesday,Laptop,Electronics,Store D,North,11,900.00,9900.00,3465.00
2024-08-25,2024,8,3,Sunday,Tablet,Electronics,Store B,North,13,300.00,3900.00,1365.00
2024-04-24,2024,4,2,Wednesday,Laptop,Electronics,Store C,East,13,900.00,11700.00,4095.00
2024-05-22,2024,5,2,Wednesday,Monitor,Electronics,Store D,West,4,180.00,720.00,252.00
2024-01-23,2024,1,1,Tuesday,Headphones,Accessories,Store C,West,9,75.00,675.00,236.25
2024-10-14,2024,10,4,Monday,Keyboard,Accessories,Store C,North,9,40.00,360.00,126.00
2024-10-23,2024,10,4,Wednesday,Monitor,Electronics,Store D,West,9,180.00,1620.00,567.00
2023-01-14,2023,1,1,Saturday,Tablet,Electronics,Store B,South,13,300.00,3900.00,1365.00
2024-03-29,2024,3,1,Friday,Mouse,Accessories,Store C,East,8,25.00,200.00,70.00
2024-05-06,2024,5,2,Monday,Tablet,Electronics,Store B,North,1,300.00,300.00,105.00
2024-08-12,2024,8,3,Monday,Smartphone,Electronics,Store E,South,11,700.00,7700.00,2695.00
2024-09-27,2024,9,3,Friday,Keyboard,Accessories,Store A,North,13,40.00,520.00,182.00
2023-07-20,2023,7,3,Thursday,Headphones,Accessories,Store C,East,13,75.00,975.00,341.25
2023-01-31,2023,1,1,Tuesday,Tablet,Electronics,Store D,North,2,300.00,600.00,210.00
2024-06-04,2024,6,2,Tuesday,Monitor,Electronics,Store A,East,10,180.00,1800.00,630.00
2024-04-25,2024,4,2,Thursday,Mouse,Accessories,Store D,East,2,25.00,50.00,17.50
2024-02-19,2024,2,1,Monday,Laptop,Electronics,Store A,West,11,900.00,9900.00,3465.00
2024-03-12,2024,3,1,Tuesday,Mouse,Accessories,Store E,West,5,25.00,125.00,43.75
2024-09-16,2024,9,3,Monday,Smartphone,Electronics,Store E,East,14,700.00,9800.00,3430.00
2024-02-26,2024,2,1,Monday,Mouse,Accessories,Store C,West,8,25.00,200.00,70.00
2023-07-07,2023,7,3,Friday,Headphones,Accessories,Store C,East,9,75.00,675.00,236.25
2023-11-01,2023,11,4,Wednesday,Monitor,Electronics,Store B,West,6,180.00,1080.00,378.00
2024-08-31,2024,8,3,Saturday,Tablet,Electronics,Store E,South,6,300.00,1800.00,630.00
2023-05-26,2023,5,2,Friday,Laptop,Electronics,Store C,West,11,900.00,9900.00,3465.00
2023-06-18,2023,6,2,Sunday,Mouse,Accessories,Store A,South,1,25.00,25.00,8.75
2023-02-15,2023,2,1,Wednesday,Mouse,Accessories,Store C,South,12,25.00,300.00,105.00
2023-01-08,2023,1,1,Sunday,Laptop,Electronics,Store C,West,2,900.00,1800.00,630.00
2023-04-14,2023,4,2,Friday,Laptop,Electronics,Store C,East,5,900.00,4500.00,1575.00
2023-11-04,2023,11,4,Saturday,Tablet,Electronics,Store B,East,11,300.00,3300.00,1155.00
2024-02-25,2024,2,1,Sunday,Smartphone,Electronics,Store C,North,7,700.00,4900.00,1715.00
2024-09-03,2024,9,3,Tuesday,Keyboard,Accessories,Store B,North,1,40.00,40.00,14.00
2023-03-24,2023,3,1,Friday,Headphones,Accessories,Store C,South,7,75.00,525.00,183.75
2024-04-12,2024,4,2,Friday,Laptop,Electronics,Store C,West,4,900.00,3600.00,1260.00
2024-01-25,2024,1,1,Thursday,Tablet,Electronics,Store D,West,7,300.00,2100.00,735.00
2024-06-09,2024,6,2,Sunday,Headphones,Accessories,Store E,East,3,75.00,225.00,78.75
2023-05-20,2023,5,2,Saturday,Smartphone,Electronics,Store D,West,13,700.00,9100.00,3185.00
2023-10-03,2023,10,4,Tuesday,Tablet,Electronics,Store C,East,9,300.00,2700.00,945.00
2024-08-09,2024,8,3,Friday,Mouse,Accessories,Store D,South,7,25.00,175.00,61.25
2024-07-14,2024,7,3,Sunday,Mouse,Accessories,Store E,West,6,25.00,150.00,52.50
2024-05-10,2024,5,2,Friday,Tablet,Electronics,Store B,South,4,300.00,1200.00,420.00
2023-10-05,2023,10,4,Thursday,Mouse,Accessories,Store D,North,10,25.00,250.00,87.50
2024-05-03,2024,5,2,Friday,Smartphone,Electronics,Store E,West,5,700.00,3500.00,1225.00
2024-01-27,2024,1,1,Saturday,Mouse,Accessories,Store E,North,13,25.00,325.00,113.75
2023-02-19,2023,2,1,Sunday,Laptop,Electronics,Store A,West,11,900.00,9900.00,3465.00
2023-01-29,2023,1,1,Sunday,Tablet,Electronics,Store D,South,10,300.00,3000.00,1050.00
2023-12-11,2023,12,4,Monday,Keyboard,Accessories,Store E,West,1,40.00,40.00,14.00
2023-10-27,2023,10,4,Friday,Keyboard,Accessories,Store B,East,11,40.00,440.00,154.00
2024-02-27,2024,2,1,Tuesday,Monitor,Electronics,Store B,North,10,180.00,1800.00,630.00
2023-07-08,2023,7,3,Saturday,Smartphone,Electronics,Store C,West,9,700.00,6300.00,2205.00
2023-04-02,2023,4,2,Sunday,Monitor,Electronics,Store A,North,1,180.00,180.00,63.00
2024-11-30,2024,11,4,Saturday,Headphones,Accessories,Store C,West,6,75.00,450.00,157.50
2024-06-08,2024,6,2,Saturday,Monitor,Electronics,Store A,South,12,180.00,2160.00,756.00
2024-05-09,2024,5,2,Thursday,Keyboard,Accessories,Store E,North,1,40.00,40.00,14.00
2023-01-20,2023,1,1,Friday,Laptop,Electronics,Store D,South,6,900.00,5400.00,1890.00
2024-10-24,2024,10,4,Thursday,Tablet,Electronics,Store E,East,2,300.00,600.00,210.00
2023-02-11,2023,2,1,Saturday,Headphones,Accessories,Store D,North,4,75.00,300.00,105.00
2023-04-04,2023,4,2,Tuesday,Laptop,Electronics,Store C,East,14,900.00,12600.00,4410.00
2023-10-12,2023,10,4,Thursday,Smartphone,Electronics,Store A,South,5,700.00,3500.00,1225.00
2024-06-02,2024,6,2,Sunday,Keyboard,Accessories,Store B,West,2,40.00,80.00,28.00
2024-02-03,2024,2,1,Saturday,Keyboard,Accessories,Store B,East,5,40.00,200.00,70.00
2024-09-23,2024,9,3,Monday,Keyboard,Accessories,Store E,West,9,40.00,360.00,126.00
2024-09-07,2024,9,3,Saturday,Monitor,Electronics,Store C,South,9,180.00,1620.00,567.00
2023-01-25,2023,1,1,Wednesday,Laptop,Electronics,Store E,North,5,900.00,4500.00,1575.00
2024-07-09,2024,7,3,Tuesday,Smartphone,Electronics,Store D,West,4,700.00,2800.00,980.00
2024-12-07,2024,12,4,Saturday,Keyboard,Accessories,Store D,South,3,40.00,120.00,42.00
2023-12-22,2023,12,4,Friday,Monitor,Electronics,Store D,East,12,180.00,2160.00,756.00
2024-07-23,2024,7,3,Tuesday,Keyboard,Accessories,Store E,East,10,40.00,400.00,140.00
2023-11-09,2023,11,4,Thursday,Laptop,Electronics,Store A,North,4,900.00,3600.00,1260.00
2024-08-24,2024,8,3,Saturday,Laptop,Electronics,Store C,South,2,900.00,1800.00,630.00
2024-10-20,2024,10,4,Sunday,Mouse,Accessories,Store E,South,8,25.00,200.00,70.00
2024-03-20,2024,3,1,Wednesday,Headphones,Accessories,Store E,West,2,75.00,150.00,52.50
2024-08-04,2024,8,3,Sunday,Mouse,Accessories,Store E,West,5,25.00,125.00,43.75
2024-04-20,2024,4,2,Saturday,Mouse,Accessories,Store E,East,14,25.00,350.00,122.50
2023-04-09,2023,4,2,Sunday,Monitor,Electronics,Store B,South,8,180.00,1440.00,504.00
2023-08-01,2023,8,3,Tuesday,Tablet,Electronics,Store B,East,7,300.00,2100.00,735.00
2024-05-12,2024,5,2,Sunday,Smartphone,Electronics,Store E,South,9,700.00,6300.00,2205.00
2023-12-18,2023,12,4,Monday,Tablet,Electronics,Store C,West,14,300.00,4200.00,1470.00
2024-12-03,2024,12,4,Tuesday,Headphones,Accessories,Store C,East,1,75.00,75.00,26.25
2023-03-31,2023,3,1,Friday,Smartphone,Electronics,Store C,North,12,700.00,8400.00,2940.00
2023-11-29,2023,11,4,Wednesday,Mouse,Accessories,Store C,East,7,25.00,175.00,61.25
2024-04-16,2024,4,2,Tuesday,Laptop,Electronics,Store D,East,3,900.00,2700.00,945.00
2023-08-25,2023,8,3,Friday,Monitor,Electronics,Store C,West,10,180.00,1800.00,630.00
2024-10-21,2024,10,4,Monday,Tablet,Electronics,Store E,South,4,300.00,1200.00,420.00
2024-10-23,2024,10,4,Wednesday,Monitor,Electronics,Store A,East,9,180.00,1620.00,567.00
2024-11-27,2024,11,4,Wednesday,Headphones,Accessories,Store E,West,6,75.00,450.00,157.50
2023-04-07,2023,4,2,Friday,Mouse,Accessories,Store D,West,6,25.00,150.00,52.50
2023-03-14,2023,3,1,Tuesday,Smartphone,Electronics,Store D,East,4,700.00,2800.00,980.00
2024-02-07,2024,2,1,Wednesday,Laptop,Electronics,Store A,South,7,900.00,6300.00,2205.00
2024-02-29,2024,2,1,Thursday,Smartphone,Electronics,Store E,North,8,700.00,5600.00,1960.00
2023-05-25,2023,5,2,Thursday,Laptop,Electronics,Store A,North,6,900.00,5400.00,1890.00
2023-10-17,2023,10,4,Tuesday,Tablet,Electronics,Store A,North,7,300.00,2100.00,735.00
2023-03-16,2023,3,1,Thursday,Keyboard,Accessories,Store C,North,10,40.00,400.00,140.00
2024-04-13,2024,4,2,Saturday,Mouse,Accessories,Store E,East,14,25.00,350.00,122.50
2023-05-16,2023,5,2,Tuesday,Headphones,Accessories,Store A,South,14,75.00,1050.00,367.50
2024-12-02,2024,12,4,Monday,Laptop,Electronics,Store E,East,6,900.00,5400.00,1890.00
2023-09-09,2023,9,3,Saturday,Headphones,Accessories,Store B,North,3,75.00,225.00,78.75
2024-09-07,2024,9,3,Saturday,Keyboard,Accessories,Store C,West,2,40.00,80.00,28.00
2023-10-10,2023,10,4,Tuesday,Monitor,Electronics,Store C,South,4,180.00,720.00,252.00
2023-03-30,2023,3,1,Thursday,Laptop,Electronics,Store D,North,6,900.00,5400.00,1890.00
2024-05-05,2024,5,2,Sunday,Keyboard,Accessories,Store C,North,8,40.00,320.00,112.00
2024-11-18,2024,11,4,Monday,Mouse,Accessories,Store A,South,12,25.00,300.00,105.00
2024-03-30,2024,3,1,Saturday,Monitor,Electronics,Store B,East,2,180.00,360.00,126.00
2023-07-25,2023,7,3,Tuesday,Keyboard,Accessories,Store B,West,7,40.00,280.00,98.00
2023-11-05,2023,11,4,Sunday,Headphones,Accessories,Store D,North,8,75.00,600.00,210.00
2024-06-08,2024,6,2,Saturday,Monitor,Electronics,Store E,East,10,180.00,1800.00,630.00
2024-10-30,2024,10,4,Wednesday,Smartphone,Electronics,Store D,North,3,700.00,2100.00,735.00
2023-08-06,2023,8,3,Sunday,Laptop,Electronics,Store C,South,12,900.00,10800.00,3780.00
2023-11-25,2023,11,4,Saturday,Monitor,Electronics,Store C,South,14,180.00,2520.00,882.00
2024-09-20,2024,9,3,Friday,Keyboard,Accessories,Store A,South,14,40.00,560.00,196.00
2024-01-22,2024,1,1,Monday,Tablet,Electronics,Store C,North,8,300.00,2400.00,840.00
2023-05-14,2023,5,2,Sunday,Mouse,Accessories,Store E,North,5,25.00,125.00,43.75
2024-07-15,2024,7,3,Monday,Headphones,Accessories,Store B,North,14,75.00,1050.00,367.50
2023-03-03,2023,3,1,Friday,Smartphone,Electronics,Store E,North,5,700.00,3500.00,1225.00
2024-03-27,2024,3,1,Wednesday,Mouse,Accessories,Store D,North,2,25.00,50.00,17.50
2024-09-06,2024,9,3,Friday,Smartphone,Electronics,Store A,North,13,700.00,9100.00,3185.00
2024-04-18,2024,4,2,Thursday,Monitor,Electronics,Store D,North,3,180.00,540.00,189.00
2024-08-31,2024,8,3,Saturday,Smartphone,Electronics,Store E,South,6,700.00,4200.00,1470.00
2024-08-05,2024,8,3,Monday,Tablet,Electronics,Store C,North,6,300.00,1800.00,630.00
2024-09-28,2024,9,3,Saturday,Tablet,Electronics,Store B,South,13,300.00,3900.00,1365.00
2024-12-28,2024,12,4,Saturday,Headphones,Accessories,Store D,North,2,75.00,150.00,52.50
